image_path,filename,class,class_folder,file_size_mb,split
covid_classifier\data\raw\COVID\COVID-543.png,COVID-543.png,COVID-19,COVID,0.03927135467529297,train
covid_classifier\data\raw\Normal\Normal-1893.png,Normal-1893.png,NORMAL,Normal,0.03436279296875,train
covid_classifier\data\raw\Normal\Normal-6890.png,Normal-6890.png,NORMAL,Normal,0.03176307678222656,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-376.png,Viral Pneumonia-376.png,PNEUMONIA,Viral Pneumonia,0.03520488739013672,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1092.png,Viral Pneumonia-1092.png,PNEUMONIA,Viral Pneumonia,0.037484169006347656,train
covid_classifier\data\raw\Normal\Normal-9016.png,Normal-9016.png,NORMAL,Normal,0.034270286560058594,train
covid_classifier\data\raw\Normal\Normal-6596.png,Normal-6596.png,NORMAL,Normal,0.035353660583496094,train
covid_classifier\data\raw\Normal\Normal-1887.png,Normal-1887.png,NORMAL,Normal,0.030765533447265625,train
covid_classifier\data\raw\COVID\COVID-2078.png,COVID-2078.png,COVID-19,COVID,0.037634849548339844,train
covid_classifier\data\raw\Normal\Normal-1517.png,Normal-1517.png,NORMAL,Normal,0.036375999450683594,train
covid_classifier\data\raw\Normal\Normal-9216.png,Normal-9216.png,NORMAL,Normal,0.04013538360595703,train
covid_classifier\data\raw\Normal\Normal-4331.png,Normal-4331.png,NORMAL,Normal,0.035762786865234375,train
covid_classifier\data\raw\Normal\Normal-1646.png,Normal-1646.png,NORMAL,Normal,0.03610420227050781,train
covid_classifier\data\raw\Normal\Normal-893.png,Normal-893.png,NORMAL,Normal,0.04110908508300781,train
covid_classifier\data\raw\COVID\COVID-1619.png,COVID-1619.png,COVID-19,COVID,0.03094482421875,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1279.png,Viral Pneumonia-1279.png,PNEUMONIA,Viral Pneumonia,0.038361549377441406,train
covid_classifier\data\raw\COVID\COVID-2983.png,COVID-2983.png,COVID-19,COVID,0.033926963806152344,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1153.png,Viral Pneumonia-1153.png,PNEUMONIA,Viral Pneumonia,0.03796863555908203,train
covid_classifier\data\raw\Normal\Normal-3723.png,Normal-3723.png,NORMAL,Normal,0.029941558837890625,train
covid_classifier\data\raw\COVID\COVID-2780.png,COVID-2780.png,COVID-19,COVID,0.03168487548828125,train
covid_classifier\data\raw\Normal\Normal-8294.png,Normal-8294.png,NORMAL,Normal,0.03254985809326172,train
covid_classifier\data\raw\Normal\Normal-9843.png,Normal-9843.png,NORMAL,Normal,0.03472614288330078,train
covid_classifier\data\raw\Normal\Normal-2558.png,Normal-2558.png,NORMAL,Normal,0.032586097717285156,train
covid_classifier\data\raw\Normal\Normal-5142.png,Normal-5142.png,NORMAL,Normal,0.0340423583984375,train
covid_classifier\data\raw\Normal\Normal-3480.png,Normal-3480.png,NORMAL,Normal,0.03604888916015625,train
covid_classifier\data\raw\Normal\Normal-9704.png,Normal-9704.png,NORMAL,Normal,0.03457164764404297,train
covid_classifier\data\raw\Normal\Normal-2813.png,Normal-2813.png,NORMAL,Normal,0.032105445861816406,train
covid_classifier\data\raw\Normal\Normal-4222.png,Normal-4222.png,NORMAL,Normal,0.036957740783691406,train
covid_classifier\data\raw\Normal\Normal-3279.png,Normal-3279.png,NORMAL,Normal,0.03024578094482422,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-954.png,Viral Pneumonia-954.png,PNEUMONIA,Viral Pneumonia,0.036414146423339844,train
covid_classifier\data\raw\COVID\COVID-2.png,COVID-2.png,COVID-19,COVID,0.037505149841308594,train
covid_classifier\data\raw\COVID\COVID-335.png,COVID-335.png,COVID-19,COVID,0.036253929138183594,train
covid_classifier\data\raw\Normal\Normal-7614.png,Normal-7614.png,NORMAL,Normal,0.035419464111328125,train
covid_classifier\data\raw\COVID\COVID-1497.png,COVID-1497.png,COVID-19,COVID,0.041080474853515625,train
covid_classifier\data\raw\Normal\Normal-88.png,Normal-88.png,NORMAL,Normal,0.038913726806640625,train
covid_classifier\data\raw\Normal\Normal-6119.png,Normal-6119.png,NORMAL,Normal,0.03582954406738281,train
covid_classifier\data\raw\Normal\Normal-6788.png,Normal-6788.png,NORMAL,Normal,0.03466510772705078,train
covid_classifier\data\raw\Normal\Normal-6182.png,Normal-6182.png,NORMAL,Normal,0.033171653747558594,train
covid_classifier\data\raw\Normal\Normal-2968.png,Normal-2968.png,NORMAL,Normal,0.034325599670410156,train
covid_classifier\data\raw\Normal\Normal-4306.png,Normal-4306.png,NORMAL,Normal,0.03711128234863281,train
covid_classifier\data\raw\Normal\Normal-2442.png,Normal-2442.png,NORMAL,Normal,0.03375816345214844,train
covid_classifier\data\raw\Normal\Normal-2579.png,Normal-2579.png,NORMAL,Normal,0.03373527526855469,train
covid_classifier\data\raw\COVID\COVID-1205.png,COVID-1205.png,COVID-19,COVID,0.039676666259765625,train
covid_classifier\data\raw\Normal\Normal-9060.png,Normal-9060.png,NORMAL,Normal,0.035574913024902344,train
covid_classifier\data\raw\Normal\Normal-8705.png,Normal-8705.png,NORMAL,Normal,0.03425025939941406,train
covid_classifier\data\raw\Normal\Normal-9852.png,Normal-9852.png,NORMAL,Normal,0.038147926330566406,train
covid_classifier\data\raw\Normal\Normal-9994.png,Normal-9994.png,NORMAL,Normal,0.038376808166503906,train
covid_classifier\data\raw\Normal\Normal-5401.png,Normal-5401.png,NORMAL,Normal,0.03171253204345703,train
covid_classifier\data\raw\COVID\COVID-1891.png,COVID-1891.png,COVID-19,COVID,0.03307914733886719,train
covid_classifier\data\raw\Normal\Normal-1560.png,Normal-1560.png,NORMAL,Normal,0.03363990783691406,train
covid_classifier\data\raw\Normal\Normal-1374.png,Normal-1374.png,NORMAL,Normal,0.04148292541503906,train
covid_classifier\data\raw\Normal\Normal-2843.png,Normal-2843.png,NORMAL,Normal,0.03595447540283203,train
covid_classifier\data\raw\COVID\COVID-1570.png,COVID-1570.png,COVID-19,COVID,0.03171730041503906,train
covid_classifier\data\raw\Normal\Normal-289.png,Normal-289.png,NORMAL,Normal,0.04012584686279297,train
covid_classifier\data\raw\COVID\COVID-564.png,COVID-564.png,COVID-19,COVID,0.03145122528076172,train
covid_classifier\data\raw\Normal\Normal-671.png,Normal-671.png,NORMAL,Normal,0.03594017028808594,train
covid_classifier\data\raw\COVID\COVID-3113.png,COVID-3113.png,COVID-19,COVID,0.034698486328125,train
covid_classifier\data\raw\Normal\Normal-2811.png,Normal-2811.png,NORMAL,Normal,0.039046287536621094,train
covid_classifier\data\raw\Normal\Normal-1778.png,Normal-1778.png,NORMAL,Normal,0.035488128662109375,train
covid_classifier\data\raw\Normal\Normal-5897.png,Normal-5897.png,NORMAL,Normal,0.03413581848144531,train
covid_classifier\data\raw\Normal\Normal-3724.png,Normal-3724.png,NORMAL,Normal,0.03589344024658203,train
covid_classifier\data\raw\Normal\Normal-9441.png,Normal-9441.png,NORMAL,Normal,0.03559303283691406,train
covid_classifier\data\raw\COVID\COVID-3084.png,COVID-3084.png,COVID-19,COVID,0.030033111572265625,train
covid_classifier\data\raw\Normal\Normal-4054.png,Normal-4054.png,NORMAL,Normal,0.03429985046386719,train
covid_classifier\data\raw\Normal\Normal-6483.png,Normal-6483.png,NORMAL,Normal,0.03587627410888672,train
covid_classifier\data\raw\Normal\Normal-7694.png,Normal-7694.png,NORMAL,Normal,0.03411579132080078,train
covid_classifier\data\raw\Normal\Normal-3830.png,Normal-3830.png,NORMAL,Normal,0.03399467468261719,train
covid_classifier\data\raw\COVID\COVID-2755.png,COVID-2755.png,COVID-19,COVID,0.03168010711669922,train
covid_classifier\data\raw\COVID\COVID-2028.png,COVID-2028.png,COVID-19,COVID,0.026001930236816406,train
covid_classifier\data\raw\Normal\Normal-1742.png,Normal-1742.png,NORMAL,Normal,0.03991508483886719,train
covid_classifier\data\raw\Normal\Normal-2136.png,Normal-2136.png,NORMAL,Normal,0.03758811950683594,train
covid_classifier\data\raw\Normal\Normal-508.png,Normal-508.png,NORMAL,Normal,0.037899017333984375,train
covid_classifier\data\raw\COVID\COVID-1362.png,COVID-1362.png,COVID-19,COVID,0.02789306640625,train
covid_classifier\data\raw\Normal\Normal-10022.png,Normal-10022.png,NORMAL,Normal,0.03532218933105469,train
covid_classifier\data\raw\Normal\Normal-9813.png,Normal-9813.png,NORMAL,Normal,0.03660774230957031,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-586.png,Viral Pneumonia-586.png,PNEUMONIA,Viral Pneumonia,0.05468463897705078,train
covid_classifier\data\raw\Normal\Normal-2673.png,Normal-2673.png,NORMAL,Normal,0.03478527069091797,train
covid_classifier\data\raw\Normal\Normal-3881.png,Normal-3881.png,NORMAL,Normal,0.03184032440185547,train
covid_classifier\data\raw\Normal\Normal-1081.png,Normal-1081.png,NORMAL,Normal,0.037888526916503906,train
covid_classifier\data\raw\Normal\Normal-8217.png,Normal-8217.png,NORMAL,Normal,0.035414695739746094,train
covid_classifier\data\raw\COVID\COVID-2306.png,COVID-2306.png,COVID-19,COVID,0.03025054931640625,train
covid_classifier\data\raw\Normal\Normal-2465.png,Normal-2465.png,NORMAL,Normal,0.03817272186279297,train
covid_classifier\data\raw\Normal\Normal-8164.png,Normal-8164.png,NORMAL,Normal,0.034529685974121094,train
covid_classifier\data\raw\Normal\Normal-8283.png,Normal-8283.png,NORMAL,Normal,0.03659629821777344,train
covid_classifier\data\raw\Normal\Normal-5799.png,Normal-5799.png,NORMAL,Normal,0.03594017028808594,train
covid_classifier\data\raw\Normal\Normal-8619.png,Normal-8619.png,NORMAL,Normal,0.03658008575439453,train
covid_classifier\data\raw\Normal\Normal-9830.png,Normal-9830.png,NORMAL,Normal,0.03134441375732422,train
covid_classifier\data\raw\Normal\Normal-7991.png,Normal-7991.png,NORMAL,Normal,0.03666400909423828,train
covid_classifier\data\raw\Normal\Normal-3143.png,Normal-3143.png,NORMAL,Normal,0.03523063659667969,train
covid_classifier\data\raw\COVID\COVID-180.png,COVID-180.png,COVID-19,COVID,0.034877777099609375,train
covid_classifier\data\raw\Normal\Normal-8971.png,Normal-8971.png,NORMAL,Normal,0.030142784118652344,train
covid_classifier\data\raw\Normal\Normal-9882.png,Normal-9882.png,NORMAL,Normal,0.03690147399902344,train
covid_classifier\data\raw\Normal\Normal-8528.png,Normal-8528.png,NORMAL,Normal,0.03581523895263672,train
covid_classifier\data\raw\COVID\COVID-1848.png,COVID-1848.png,COVID-19,COVID,0.033286094665527344,train
covid_classifier\data\raw\Normal\Normal-6174.png,Normal-6174.png,NORMAL,Normal,0.03531455993652344,train
covid_classifier\data\raw\COVID\COVID-1476.png,COVID-1476.png,COVID-19,COVID,0.023481369018554688,train
covid_classifier\data\raw\COVID\COVID-28.png,COVID-28.png,COVID-19,COVID,0.03387451171875,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-535.png,Viral Pneumonia-535.png,PNEUMONIA,Viral Pneumonia,0.029567718505859375,train
covid_classifier\data\raw\Normal\Normal-7290.png,Normal-7290.png,NORMAL,Normal,0.03524589538574219,train
covid_classifier\data\raw\Normal\Normal-6897.png,Normal-6897.png,NORMAL,Normal,0.034432411193847656,train
covid_classifier\data\raw\Normal\Normal-4609.png,Normal-4609.png,NORMAL,Normal,0.02899932861328125,train
covid_classifier\data\raw\Normal\Normal-4471.png,Normal-4471.png,NORMAL,Normal,0.035401344299316406,train
covid_classifier\data\raw\Normal\Normal-6063.png,Normal-6063.png,NORMAL,Normal,0.0386199951171875,train
covid_classifier\data\raw\COVID\COVID-318.png,COVID-318.png,COVID-19,COVID,0.03728485107421875,train
covid_classifier\data\raw\Normal\Normal-6377.png,Normal-6377.png,NORMAL,Normal,0.03567695617675781,train
covid_classifier\data\raw\COVID\COVID-1087.png,COVID-1087.png,COVID-19,COVID,0.032039642333984375,train
covid_classifier\data\raw\Normal\Normal-47.png,Normal-47.png,NORMAL,Normal,0.038146018981933594,train
covid_classifier\data\raw\Normal\Normal-9174.png,Normal-9174.png,NORMAL,Normal,0.033329010009765625,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-838.png,Viral Pneumonia-838.png,PNEUMONIA,Viral Pneumonia,0.03969097137451172,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-525.png,Viral Pneumonia-525.png,PNEUMONIA,Viral Pneumonia,0.0391082763671875,train
covid_classifier\data\raw\Normal\Normal-4132.png,Normal-4132.png,NORMAL,Normal,0.036049842834472656,train
covid_classifier\data\raw\Normal\Normal-2068.png,Normal-2068.png,NORMAL,Normal,0.035582542419433594,train
covid_classifier\data\raw\Normal\Normal-7963.png,Normal-7963.png,NORMAL,Normal,0.03893756866455078,train
covid_classifier\data\raw\Normal\Normal-1519.png,Normal-1519.png,NORMAL,Normal,0.029415130615234375,train
covid_classifier\data\raw\Normal\Normal-8577.png,Normal-8577.png,NORMAL,Normal,0.035841941833496094,train
covid_classifier\data\raw\Normal\Normal-4402.png,Normal-4402.png,NORMAL,Normal,0.03569221496582031,train
covid_classifier\data\raw\COVID\COVID-1109.png,COVID-1109.png,COVID-19,COVID,0.041413307189941406,train
covid_classifier\data\raw\Normal\Normal-9298.png,Normal-9298.png,NORMAL,Normal,0.034313201904296875,train
covid_classifier\data\raw\Normal\Normal-8274.png,Normal-8274.png,NORMAL,Normal,0.032520294189453125,train
covid_classifier\data\raw\COVID\COVID-3532.png,COVID-3532.png,COVID-19,COVID,0.037750244140625,train
covid_classifier\data\raw\Normal\Normal-2879.png,Normal-2879.png,NORMAL,Normal,0.033776283264160156,train
covid_classifier\data\raw\Normal\Normal-6114.png,Normal-6114.png,NORMAL,Normal,0.03376007080078125,train
covid_classifier\data\raw\COVID\COVID-2023.png,COVID-2023.png,COVID-19,COVID,0.03462505340576172,train
covid_classifier\data\raw\Normal\Normal-9394.png,Normal-9394.png,NORMAL,Normal,0.033936500549316406,train
covid_classifier\data\raw\Normal\Normal-3433.png,Normal-3433.png,NORMAL,Normal,0.035003662109375,train
covid_classifier\data\raw\COVID\COVID-679.png,COVID-679.png,COVID-19,COVID,0.034091949462890625,train
covid_classifier\data\raw\Normal\Normal-6928.png,Normal-6928.png,NORMAL,Normal,0.03415203094482422,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-30.png,Viral Pneumonia-30.png,PNEUMONIA,Viral Pneumonia,0.038537025451660156,train
covid_classifier\data\raw\Normal\Normal-5187.png,Normal-5187.png,NORMAL,Normal,0.03595924377441406,train
covid_classifier\data\raw\Normal\Normal-5206.png,Normal-5206.png,NORMAL,Normal,0.029710769653320312,train
covid_classifier\data\raw\Normal\Normal-3226.png,Normal-3226.png,NORMAL,Normal,0.033074378967285156,train
covid_classifier\data\raw\Normal\Normal-7599.png,Normal-7599.png,NORMAL,Normal,0.02911663055419922,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1228.png,Viral Pneumonia-1228.png,PNEUMONIA,Viral Pneumonia,0.037177085876464844,train
covid_classifier\data\raw\Normal\Normal-80.png,Normal-80.png,NORMAL,Normal,0.038491249084472656,train
covid_classifier\data\raw\Normal\Normal-7002.png,Normal-7002.png,NORMAL,Normal,0.03548431396484375,train
covid_classifier\data\raw\Normal\Normal-2120.png,Normal-2120.png,NORMAL,Normal,0.035366058349609375,train
covid_classifier\data\raw\Normal\Normal-1392.png,Normal-1392.png,NORMAL,Normal,0.03516674041748047,train
covid_classifier\data\raw\COVID\COVID-2296.png,COVID-2296.png,COVID-19,COVID,0.034592628479003906,train
covid_classifier\data\raw\Normal\Normal-7583.png,Normal-7583.png,NORMAL,Normal,0.036396026611328125,train
covid_classifier\data\raw\Normal\Normal-2528.png,Normal-2528.png,NORMAL,Normal,0.029577255249023438,train
covid_classifier\data\raw\Normal\Normal-5964.png,Normal-5964.png,NORMAL,Normal,0.028314590454101562,train
covid_classifier\data\raw\Normal\Normal-7872.png,Normal-7872.png,NORMAL,Normal,0.03460884094238281,train
covid_classifier\data\raw\Normal\Normal-9535.png,Normal-9535.png,NORMAL,Normal,0.03673553466796875,train
covid_classifier\data\raw\COVID\COVID-2849.png,COVID-2849.png,COVID-19,COVID,0.03821086883544922,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-621.png,Viral Pneumonia-621.png,PNEUMONIA,Viral Pneumonia,0.03692436218261719,train
covid_classifier\data\raw\COVID\COVID-436.png,COVID-436.png,COVID-19,COVID,0.02795696258544922,train
covid_classifier\data\raw\COVID\COVID-1487.png,COVID-1487.png,COVID-19,COVID,0.03032684326171875,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-604.png,Viral Pneumonia-604.png,PNEUMONIA,Viral Pneumonia,0.03842449188232422,train
covid_classifier\data\raw\COVID\COVID-3450.png,COVID-3450.png,COVID-19,COVID,0.033194541931152344,train
covid_classifier\data\raw\Normal\Normal-8172.png,Normal-8172.png,NORMAL,Normal,0.034317970275878906,train
covid_classifier\data\raw\Normal\Normal-2679.png,Normal-2679.png,NORMAL,Normal,0.033989906311035156,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-75.png,Viral Pneumonia-75.png,PNEUMONIA,Viral Pneumonia,0.03730010986328125,train
covid_classifier\data\raw\COVID\COVID-3100.png,COVID-3100.png,COVID-19,COVID,0.030637741088867188,train
covid_classifier\data\raw\Normal\Normal-7447.png,Normal-7447.png,NORMAL,Normal,0.03386116027832031,train
covid_classifier\data\raw\Normal\Normal-6004.png,Normal-6004.png,NORMAL,Normal,0.03542137145996094,train
covid_classifier\data\raw\Normal\Normal-1509.png,Normal-1509.png,NORMAL,Normal,0.035332679748535156,train
covid_classifier\data\raw\COVID\COVID-3288.png,COVID-3288.png,COVID-19,COVID,0.03634452819824219,train
covid_classifier\data\raw\Normal\Normal-8652.png,Normal-8652.png,NORMAL,Normal,0.03149127960205078,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1185.png,Viral Pneumonia-1185.png,PNEUMONIA,Viral Pneumonia,0.03755950927734375,train
covid_classifier\data\raw\Normal\Normal-1419.png,Normal-1419.png,NORMAL,Normal,0.035271644592285156,train
covid_classifier\data\raw\COVID\COVID-323.png,COVID-323.png,COVID-19,COVID,0.03801155090332031,train
covid_classifier\data\raw\Normal\Normal-6285.png,Normal-6285.png,NORMAL,Normal,0.03567981719970703,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-478.png,Viral Pneumonia-478.png,PNEUMONIA,Viral Pneumonia,0.037433624267578125,train
covid_classifier\data\raw\Normal\Normal-8350.png,Normal-8350.png,NORMAL,Normal,0.03564739227294922,train
covid_classifier\data\raw\Normal\Normal-8764.png,Normal-8764.png,NORMAL,Normal,0.037901878356933594,train
covid_classifier\data\raw\COVID\COVID-1273.png,COVID-1273.png,COVID-19,COVID,0.03095722198486328,train
covid_classifier\data\raw\COVID\COVID-1855.png,COVID-1855.png,COVID-19,COVID,0.041774749755859375,train
covid_classifier\data\raw\Normal\Normal-5634.png,Normal-5634.png,NORMAL,Normal,0.03513908386230469,train
covid_classifier\data\raw\Normal\Normal-165.png,Normal-165.png,NORMAL,Normal,0.04018402099609375,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1249.png,Viral Pneumonia-1249.png,PNEUMONIA,Viral Pneumonia,0.036515235900878906,train
covid_classifier\data\raw\COVID\COVID-621.png,COVID-621.png,COVID-19,COVID,0.03452014923095703,train
covid_classifier\data\raw\Normal\Normal-1516.png,Normal-1516.png,NORMAL,Normal,0.0350799560546875,train
covid_classifier\data\raw\Normal\Normal-8993.png,Normal-8993.png,NORMAL,Normal,0.023210525512695312,train
covid_classifier\data\raw\COVID\COVID-3376.png,COVID-3376.png,COVID-19,COVID,0.03620338439941406,train
covid_classifier\data\raw\Normal\Normal-9911.png,Normal-9911.png,NORMAL,Normal,0.03566741943359375,train
covid_classifier\data\raw\COVID\COVID-3172.png,COVID-3172.png,COVID-19,COVID,0.03870391845703125,train
covid_classifier\data\raw\Normal\Normal-4491.png,Normal-4491.png,NORMAL,Normal,0.03675651550292969,train
covid_classifier\data\raw\Normal\Normal-3688.png,Normal-3688.png,NORMAL,Normal,0.036538124084472656,train
covid_classifier\data\raw\Normal\Normal-7363.png,Normal-7363.png,NORMAL,Normal,0.030495643615722656,train
covid_classifier\data\raw\Normal\Normal-5770.png,Normal-5770.png,NORMAL,Normal,0.036815643310546875,train
covid_classifier\data\raw\Normal\Normal-5395.png,Normal-5395.png,NORMAL,Normal,0.034759521484375,train
covid_classifier\data\raw\Normal\Normal-4980.png,Normal-4980.png,NORMAL,Normal,0.03716087341308594,train
covid_classifier\data\raw\Normal\Normal-809.png,Normal-809.png,NORMAL,Normal,0.04105854034423828,train
covid_classifier\data\raw\Normal\Normal-1685.png,Normal-1685.png,NORMAL,Normal,0.032486915588378906,train
covid_classifier\data\raw\Normal\Normal-3827.png,Normal-3827.png,NORMAL,Normal,0.03336334228515625,train
covid_classifier\data\raw\Normal\Normal-9321.png,Normal-9321.png,NORMAL,Normal,0.036014556884765625,train
covid_classifier\data\raw\Normal\Normal-885.png,Normal-885.png,NORMAL,Normal,0.04071235656738281,train
covid_classifier\data\raw\Normal\Normal-9173.png,Normal-9173.png,NORMAL,Normal,0.03222370147705078,train
covid_classifier\data\raw\COVID\COVID-1912.png,COVID-1912.png,COVID-19,COVID,0.032057762145996094,train
covid_classifier\data\raw\Normal\Normal-5907.png,Normal-5907.png,NORMAL,Normal,0.0355987548828125,train
covid_classifier\data\raw\Normal\Normal-7152.png,Normal-7152.png,NORMAL,Normal,0.03493309020996094,train
covid_classifier\data\raw\Normal\Normal-1988.png,Normal-1988.png,NORMAL,Normal,0.036599159240722656,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1191.png,Viral Pneumonia-1191.png,PNEUMONIA,Viral Pneumonia,0.035103797912597656,train
covid_classifier\data\raw\Normal\Normal-3223.png,Normal-3223.png,NORMAL,Normal,0.03706073760986328,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-214.png,Viral Pneumonia-214.png,PNEUMONIA,Viral Pneumonia,0.03832435607910156,train
covid_classifier\data\raw\Normal\Normal-627.png,Normal-627.png,NORMAL,Normal,0.039282798767089844,train
covid_classifier\data\raw\COVID\COVID-2176.png,COVID-2176.png,COVID-19,COVID,0.031240463256835938,train
covid_classifier\data\raw\Normal\Normal-5647.png,Normal-5647.png,NORMAL,Normal,0.03395652770996094,train
covid_classifier\data\raw\Normal\Normal-6941.png,Normal-6941.png,NORMAL,Normal,0.030371665954589844,train
covid_classifier\data\raw\Normal\Normal-2680.png,Normal-2680.png,NORMAL,Normal,0.03608894348144531,train
covid_classifier\data\raw\Normal\Normal-9233.png,Normal-9233.png,NORMAL,Normal,0.03641223907470703,train
covid_classifier\data\raw\Normal\Normal-9179.png,Normal-9179.png,NORMAL,Normal,0.03646087646484375,train
covid_classifier\data\raw\Normal\Normal-5155.png,Normal-5155.png,NORMAL,Normal,0.03185558319091797,train
covid_classifier\data\raw\Normal\Normal-1028.png,Normal-1028.png,NORMAL,Normal,0.03953075408935547,train
covid_classifier\data\raw\Normal\Normal-9632.png,Normal-9632.png,NORMAL,Normal,0.029906272888183594,train
covid_classifier\data\raw\Normal\Normal-4353.png,Normal-4353.png,NORMAL,Normal,0.03570365905761719,train
covid_classifier\data\raw\Normal\Normal-9109.png,Normal-9109.png,NORMAL,Normal,0.03533649444580078,train
covid_classifier\data\raw\Normal\Normal-6809.png,Normal-6809.png,NORMAL,Normal,0.031889915466308594,train
covid_classifier\data\raw\Normal\Normal-4092.png,Normal-4092.png,NORMAL,Normal,0.03337574005126953,train
covid_classifier\data\raw\Normal\Normal-8907.png,Normal-8907.png,NORMAL,Normal,0.03507423400878906,train
covid_classifier\data\raw\COVID\COVID-2680.png,COVID-2680.png,COVID-19,COVID,0.03179740905761719,train
covid_classifier\data\raw\Normal\Normal-3514.png,Normal-3514.png,NORMAL,Normal,0.034427642822265625,train
covid_classifier\data\raw\Normal\Normal-8601.png,Normal-8601.png,NORMAL,Normal,0.035984039306640625,train
covid_classifier\data\raw\Normal\Normal-1055.png,Normal-1055.png,NORMAL,Normal,0.041751861572265625,train
covid_classifier\data\raw\COVID\COVID-636.png,COVID-636.png,COVID-19,COVID,0.033692359924316406,train
covid_classifier\data\raw\COVID\COVID-1001.png,COVID-1001.png,COVID-19,COVID,0.031792640686035156,train
covid_classifier\data\raw\Normal\Normal-5253.png,Normal-5253.png,NORMAL,Normal,0.033410072326660156,train
covid_classifier\data\raw\Normal\Normal-977.png,Normal-977.png,NORMAL,Normal,0.03855133056640625,train
covid_classifier\data\raw\Normal\Normal-7396.png,Normal-7396.png,NORMAL,Normal,0.035663604736328125,train
covid_classifier\data\raw\Normal\Normal-8315.png,Normal-8315.png,NORMAL,Normal,0.03615570068359375,train
covid_classifier\data\raw\COVID\COVID-2828.png,COVID-2828.png,COVID-19,COVID,0.03242778778076172,train
covid_classifier\data\raw\Normal\Normal-8581.png,Normal-8581.png,NORMAL,Normal,0.03214836120605469,train
covid_classifier\data\raw\Normal\Normal-9497.png,Normal-9497.png,NORMAL,Normal,0.043648719787597656,train
covid_classifier\data\raw\Normal\Normal-3676.png,Normal-3676.png,NORMAL,Normal,0.03632545471191406,train
covid_classifier\data\raw\Normal\Normal-9619.png,Normal-9619.png,NORMAL,Normal,0.03770160675048828,train
covid_classifier\data\raw\Normal\Normal-8342.png,Normal-8342.png,NORMAL,Normal,0.03496360778808594,train
covid_classifier\data\raw\Normal\Normal-1083.png,Normal-1083.png,NORMAL,Normal,0.039435386657714844,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-460.png,Viral Pneumonia-460.png,PNEUMONIA,Viral Pneumonia,0.03357124328613281,train
covid_classifier\data\raw\Normal\Normal-4602.png,Normal-4602.png,NORMAL,Normal,0.036861419677734375,train
covid_classifier\data\raw\Normal\Normal-7337.png,Normal-7337.png,NORMAL,Normal,0.03444385528564453,train
covid_classifier\data\raw\Normal\Normal-6267.png,Normal-6267.png,NORMAL,Normal,0.034152984619140625,train
covid_classifier\data\raw\Normal\Normal-7856.png,Normal-7856.png,NORMAL,Normal,0.03669452667236328,train
covid_classifier\data\raw\Normal\Normal-5823.png,Normal-5823.png,NORMAL,Normal,0.034598350524902344,train
covid_classifier\data\raw\Normal\Normal-6888.png,Normal-6888.png,NORMAL,Normal,0.03614616394042969,train
covid_classifier\data\raw\Normal\Normal-1415.png,Normal-1415.png,NORMAL,Normal,0.03233814239501953,train
covid_classifier\data\raw\Normal\Normal-6930.png,Normal-6930.png,NORMAL,Normal,0.03536224365234375,train
covid_classifier\data\raw\Normal\Normal-8867.png,Normal-8867.png,NORMAL,Normal,0.038809776306152344,train
covid_classifier\data\raw\Normal\Normal-7285.png,Normal-7285.png,NORMAL,Normal,0.033339500427246094,train
covid_classifier\data\raw\Normal\Normal-1333.png,Normal-1333.png,NORMAL,Normal,0.03837871551513672,train
covid_classifier\data\raw\Normal\Normal-4798.png,Normal-4798.png,NORMAL,Normal,0.03327178955078125,train
covid_classifier\data\raw\Normal\Normal-7652.png,Normal-7652.png,NORMAL,Normal,0.03681468963623047,train
covid_classifier\data\raw\COVID\COVID-2421.png,COVID-2421.png,COVID-19,COVID,0.036690711975097656,train
covid_classifier\data\raw\COVID\COVID-2769.png,COVID-2769.png,COVID-19,COVID,0.035797119140625,train
covid_classifier\data\raw\Normal\Normal-539.png,Normal-539.png,NORMAL,Normal,0.040592193603515625,train
covid_classifier\data\raw\Normal\Normal-1624.png,Normal-1624.png,NORMAL,Normal,0.03571891784667969,train
